Rule   (Support, Confidence) 
Gene YMR062C high,Gene YIL117C high -> Gene YKL218C high  (10.3333%, 91.1765%)
Gene YMR062C high,Gene YMR097C high -> Gene YKL218C high  (10.3333%, 88.5714%)
Gene YDR035W high -> Gene YKL218C high,Gene YMR062C high  (10.3333%, 81.5789%)
Gene YKL218C high,Gene YDR035W high -> Gene YMR062C high  (10.3333%, 93.9394%)
Gene YMR062C high,Gene YDR035W high -> Gene YKL218C high  (10.3333%, 93.9394%)
Gene YIL117C high,Gene YCL030C high -> Gene YKL218C high  (10.3333%, 100%)
Gene YIL117C high,Gene YGR239C high -> Gene YKL218C high  (10.3333%, 86.1111%)
Gene YKL218C high,Gene YMR271C high -> Gene YIL117C high  (10.3333%, 86.1111%)
Gene YIL117C high,Gene YMR271C high -> Gene YKL218C high  (10.3333%, 86.1111%)
Gene YKL218C high,Gene YMR271C high -> Gene YMR097C high  (10.3333%, 86.1111%)
Gene YMR097C high,Gene YMR271C high -> Gene YKL218C high  (10.3333%, 91.1765%)
Gene YOR130C high -> Gene YKL218C high,Gene YIR034C high  (10.3333%, 86.1111%)
Gene YKL218C high,Gene YOR130C high -> Gene YIR034C high  (10.3333%, 96.875%)
Gene YOR130C high,Gene YIR034C high -> Gene YKL218C high  (10.3333%, 91.1765%)
Gene YOR130C high -> Gene YKL218C high,Gene YJR025C high  (10.3333%, 86.1111%)
Gene YKL218C high,Gene YOR130C high -> Gene YJR025C high  (10.3333%, 96.875%)
Gene YOR130C high,Gene YJR025C high -> Gene YKL218C high  (10.3333%, 91.1765%)
Gene YOR130C high -> Gene YKL218C high,Gene YOL119C high  (10.3333%, 86.1111%)
Gene YKL218C high,Gene YOR130C high -> Gene YOL119C high  (10.3333%, 96.875%)
Gene YOR130C high,Gene YOL119C high -> Gene YKL218C high  (10.3333%, 93.9394%)
Gene YKL218C high,Gene YOR202W high -> Gene YIL164C high  (10.3333%, 91.1765%)
Gene YKL218C high,Gene YIL164C high -> Gene YOR202W high  (10.3333%, 81.5789%)
Gene YOR202W high,Gene YIL164C high -> Gene YKL218C high  (10.3333%, 96.875%)
Gene YKL218C high,Gene YOR202W high -> Gene YBR047W high  (10.3333%, 91.1765%)
Gene YOR202W high,Gene YBR047W high -> Gene YKL218C high  (10.3333%, 88.5714%)
Gene YKL218C high,Gene YOR202W high -> Gene YOL119C high  (10.3333%, 91.1765%)
Gene YOR202W high,Gene YOL119C high -> Gene YKL218C high  (10.3333%, 88.5714%)
Gene YKL218C high,Gene YOR202W high -> Gene YOL058W high  (10.3333%, 91.1765%)
Gene YOR202W high,Gene YOL058W high -> Gene YKL218C high  (10.3333%, 88.5714%)
Gene YKL218C high,Gene YPL135W high -> Gene YMR094W high  (10.3333%, 91.1765%)
Gene YPL135W high,Gene YMR094W high -> Gene YKL218C high  (10.3333%, 86.1111%)
Gene YKL218C high,Gene YPL135W high -> Gene YBR047W high  (10.3333%, 91.1765%)
Gene YIL165C high -> Gene YNL036W high  (10%, 81.0811%)
Gene YIL165C high -> Gene YIL117C high  (10%, 81.0811%)
Gene YNR058W high -> Gene YER069W high  (10%, 81.0811%)
Gene YNR058W high -> Gene YBR147W high  (10%, 81.0811%)
Gene YNR058W high -> Gene YIL117C high  (10%, 81.0811%)
Gene YNR058W high -> Gene YIL164C high  (10%, 81.0811%)
Gene YNR058W high -> Gene YJR025C high  (10%, 81.0811%)
Gene YNR058W high -> Gene YML116W high  (10%, 81.0811%)
Gene YNR058W high -> Gene YOL058W high  (10%, 81.0811%)
Gene YOR130C high -> Gene YOR203W high  (10%, 83.3333%)
Gene YCL009C high -> Gene YMR096W high  (10%, 81.0811%)
Gene YML039W high -> Gene YJR027W high  (10%, 85.7143%)
Gene YJR027W high -> Gene YML039W high  (10%, 93.75%)
Gene YML039W high -> Gene YCL019W high  (10%, 85.7143%)
Gene YCL019W high -> Gene YML039W high  (10%, 96.7742%)
Gene YML039W high -> Gene YFL002W-A high  (10%, 85.7143%)
Gene YFL002W-A high -> Gene YML039W high  (10%, 88.2353%)
Gene YNL104C high -> Gene YGL117W high  (10%, 93.75%)
Gene YER081W high -> Gene YGL117W high  (10%, 81.0811%)
Gene YMR108W high -> Gene YJR109C high  (10%, 96.7742%)
Gene YMR108W high -> Gene YMR096W high  (10%, 96.7742%)
Gene YMR108W high -> Gene YOL118C high  (10%, 96.7742%)
Gene YJR027W high -> Gene YER160C high  (10%, 93.75%)
Gene YER160C high -> Gene YJR027W high  (10%, 90.9091%)
Gene YOL064C high -> Gene YKL218C high  (10%, 93.75%)
Gene YOL064C high -> Gene YER175C high  (10%, 93.75%)
Gene YOL064C high -> Gene YHR071W high  (10%, 93.75%)
Gene YOL064C high -> Gene YJR025C high  (10%, 93.75%)
Gene YOL064C high -> Gene YOL119C high  (10%, 93.75%)
Gene YER052C high -> Gene YKL218C high  (10%, 93.75%)
Gene YER052C high -> Gene YIL116W high  (10%, 93.75%)
Gene YDR127W high -> Gene YIL116W high  (10%, 96.7742%)
Gene YPL092W high -> Gene YIL116W high  (10%, 96.7742%)
Gene YMR090W high -> Gene YFL014W high  (10%, 88.2353%)
Gene YER081W high -> Gene YER175C high  (10%, 81.0811%)
Gene YER024W high -> Gene YMR095C high  (10%, 88.2353%)
Gene YJR154W high -> Gene YMR095C high  (10%, 88.2353%)
Gene YOR303W high -> Gene YMR095C high  (10%, 81.0811%)
Gene YPL092W high -> Gene YMR095C high  (10%, 96.7742%)
Gene YER024W high -> Gene YHR071W high  (10%, 88.2353%)
Gene YDL170W high -> Gene YHR071W high  (10%, 90.9091%)
Gene YNL104C high -> Gene YHR071W high  (10%, 93.75%)
Gene YOR303W high -> Gene YHR071W high  (10%, 81.0811%)
Gene YDR127W high -> Gene YHR071W high  (10%, 96.7742%)
Gene YPL092W high -> Gene YHR071W high  (10%, 96.7742%)
Gene YER024W high -> Gene YMR094W high  (10%, 88.2353%)
Gene YER024W high -> Gene YOL058W high  (10%, 88.2353%)
Gene YER053C high -> Gene YFL014W high  (10%, 83.3333%)
Gene YNL104C high -> Gene YJR109C high  (10%, 93.75%)
Gene YDR127W high -> Gene YJR109C high  (10%, 96.7742%)
Gene YPL092W high -> Gene YJR109C high  (10%, 96.7742%)
Gene YOR130C high -> Gene YDL182W high  (10%, 83.3333%)
Gene YER052C high -> Gene YER069W high  (10%, 93.75%)
Gene YNL104C high -> Gene YMR062C high  (10%, 93.75%)
Gene YOL106W high -> Gene YIL117C high  (10%, 93.75%)
Gene YKR091W high -> Gene YIL117C high  (10%, 88.2353%)
Gene YCL019W high -> Gene YIL117C high  (10%, 96.7742%)
Gene YDL170W high -> Gene YMR096W high  (10%, 90.9091%)
Gene YDL170W high -> Gene YOL118C high  (10%, 90.9091%)
Gene YOR130C high -> Gene YMR097C high  (10%, 83.3333%)
Gene YOR130C high -> Gene YML116W high  (10%, 83.3333%)
Gene YNL104C high -> Gene YMR094W high  (10%, 93.75%)
Gene YNL104C high -> Gene YIR034C high  (10%, 93.75%)
Gene YNL104C high -> Gene YOL058W high  (10%, 93.75%)
Gene YAR009C high -> Gene YCL019W high  (10%, 83.3333%)
Gene YCL019W high -> Gene YAR009C high  (10%, 96.7742%)
Gene YER052C high -> Gene YMR094W high  (10%, 93.75%)
Gene YPL092W high -> Gene YMR094W high  (10%, 96.7742%)
Gene YER052C high -> Gene YIR034C high  (10%, 93.75%)
Gene YJL089W high -> Gene YIR034C high  (10%, 81.0811%)
Gene YPL092W high -> Gene YIR034C high  (10%, 96.7742%)
Gene YER052C high -> Gene YBR047W high  (10%, 93.75%)
Gene YER081W high -> Gene YHR029C high  (10%, 81.0811%)
Gene YER052C high -> Gene YHR029C high  (10%, 93.75%)
Gene YJL089W high -> Gene YHR029C high  (10%, 81.0811%)
Gene YGR032W high -> Gene YGL156W high  (10%, 81.0811%)
Gene YJL089W high -> Gene YJR025C high  (10%, 81.0811%)
Gene YJR154W high -> Gene YMR096W high  (10%, 88.2353%)
Gene YJL089W high -> Gene YML116W high  (10%, 81.0811%)
Gene YBL043W high -> Gene YMR096W high  (10%, 85.7143%)
Gene YJR111C high -> Gene YMR096W high  (10%, 93.75%)
Gene YPL092W high -> Gene YMR096W high  (10%, 96.7742%)
Gene YJL089W high -> Gene YJR130C high  (10%, 81.0811%)
Gene YER052C high -> Gene YOL118C high  (10%, 93.75%)
Gene YJL089W high -> Gene YOL118C high  (10%, 81.0811%)
Gene YJL089W high -> Gene YOL058W high  (10%, 81.0811%)
Gene YDR127W high -> Gene YOL118C high  (10%, 96.7742%)
Gene YBR105C high,Gene YJR109C high -> Gene YNL036W high  (10%, 85.7143%)
Gene YBR105C high,Gene YIL117C high -> Gene YNL036W high  (10%, 88.2353%)
Gene YBR105C high,Gene YJL116C high -> Gene YNL036W high  (10%, 83.3333%)
Gene YBR105C high,Gene YFL014W high -> Gene YNL036W high  (10%, 85.7143%)
Gene YNL036W high,Gene YGR043C high -> Gene YJL116C high  (10%, 81.0811%)
Gene YNL036W high,Gene YCL030C high -> Gene YGL117W high  (10%, 100%)
Gene YNL036W high,Gene YGL180W high -> Gene YHR071W high  (10%, 88.2353%)
Gene YGL180W high,Gene YHR071W high -> Gene YNL036W high  (10%, 83.3333%)
Gene YNL036W high,Gene YMR097C high -> Gene YHR018C high  (10%, 83.3333%)
Gene YHR018C high,Gene YPL135W high -> Gene YNL036W high  (10%, 96.7742%)
Gene YNL036W high,Gene YJR130C high -> Gene YHR018C high  (10%, 90.9091%)
Gene YHR018C high,Gene YLR267W high -> Gene YNL036W high  (10%, 81.0811%)
Gene YNL036W high,Gene YDL198C high -> Gene YKL218C high  (10%, 100%)
Gene YNL036W high,Gene YDL198C high -> Gene YIL116W high  (10%, 100%)
Gene YNL036W high,Gene YDL198C high -> Gene YMR095C high  (10%, 100%)
Gene YNL036W high,Gene YDL198C high -> Gene YIR034C high  (10%, 100%)
Gene YNL036W high,Gene YDL198C high -> Gene YMR096W high  (10%, 100%)
Gene YNL036W high,Gene YDL198C high -> Gene YOL118C high  (10%, 100%)
Gene YNL036W high,Gene YBR145W high -> Gene YKL218C high  (10%, 96.7742%)
Gene YNL036W high,Gene YIL164C high -> Gene YKL218C high  (10%, 96.7742%)
Gene YNL036W high,Gene YCL030C high -> Gene YKL218C high  (10%, 100%)
Gene YIL116W high,Gene YIL117C high -> Gene YNL036W high  (10%, 81.0811%)
Gene YNL036W high,Gene YMR097C high -> Gene YIL116W high  (10%, 83.3333%)
Gene YNL036W high,Gene YIL164C high -> Gene YIL116W high  (10%, 96.7742%)
Gene YIL116W high,Gene YIL164C high -> Gene YNL036W high  (10%, 83.3333%)
Gene YNL036W high,Gene YPL033C high -> Gene YIL116W high  (10%, 88.2353%)
Gene YNL036W high,Gene YCL030C high -> Gene YIL116W high  (10%, 100%)
Gene YIL116W high,Gene YGR239C high -> Gene YNL036W high  (10%, 85.7143%)
Gene YNL036W high,Gene YJR025C high -> Gene YER175C high  (10%, 85.7143%)
Gene YNL036W high,Gene YOL119C high -> Gene YER175C high  (10%, 81.0811%)
Gene YNL036W high,Gene YBR147W high -> Gene YBR256C high  (10%, 81.0811%)
Gene YNL036W high,Gene YOR202W high -> Gene YBR256C high  (10%, 93.75%)
Gene YBR256C high,Gene YOR202W high -> Gene YNL036W high  (10%, 81.0811%)
Gene YNL036W high,Gene YIL164C high -> Gene YBR256C high  (10%, 96.7742%)
Gene YBR256C high,Gene YIL164C high -> Gene YNL036W high  (10%, 85.7143%)
Gene YNL036W high,Gene YOL119C high -> Gene YBR256C high  (10%, 81.0811%)
Gene YNL036W high,Gene YBR145W high -> Gene YHR071W high  (10%, 96.7742%)
Gene YNL036W high,Gene YBR145W high -> Gene YMR096W high  (10%, 96.7742%)
Gene YMR095C high,Gene YJL116C high -> Gene YNL036W high  (10%, 85.7143%)
Gene YNL036W high,Gene YDL066W high -> Gene YMR095C high  (10%, 100%)
Gene YNL036W high,Gene YCL030C high -> Gene YMR095C high  (10%, 100%)
Gene YNL036W high,Gene YOR202W high -> Gene YHR071W high  (10%, 93.75%)
Gene YNL036W high,Gene YPL033C high -> Gene YHR071W high  (10%, 88.2353%)
Gene YNL036W high,Gene YPL250C high -> Gene YHR071W high  (10%, 90.9091%)
Gene YHR071W high,Gene YGL156W high -> Gene YNL036W high  (10%, 85.7143%)
Gene YNL036W high,Gene YJL088W high -> Gene YHR071W high  (10%, 93.75%)
Gene YNL036W high,Gene YJR130C high -> Gene YHR071W high  (10%, 90.9091%)
Gene YNL036W high,Gene YJR130C high -> Gene YJR109C high  (10%, 90.9091%)
Gene YNL036W high,Gene YDL182W high -> Gene YOL058W high  (10%, 96.7742%)
Gene YER069W high,Gene YPL135W high -> Gene YNL036W high  (10%, 93.75%)
Gene YNL036W high,Gene YJR130C high -> Gene YER069W high  (10%, 90.9091%)
Gene YNL036W high,Gene YOL119C high -> Gene YER069W high  (10%, 81.0811%)
Gene YNL036W high,Gene YMR062C high -> Gene YBR047W high  (10%, 85.7143%)
Gene YNL036W high,Gene YMR062C high -> Gene YOL119C high  (10%, 85.7143%)
Gene YNL036W high,Gene YOL119C high -> Gene YMR062C high  (10%, 81.0811%)
Gene YNL036W high,Gene YJR025C high -> Gene YIL117C high  (10%, 85.7143%)
Gene YIL117C high,Gene YGR239C high -> Gene YNL036W high  (10%, 83.3333%)
Gene YNL036W high,Gene YMR097C high -> Gene YML116W high  (10%, 83.3333%)
Gene YNL036W high,Gene YMR097C high -> Gene YOL118C high  (10%, 83.3333%)
Gene YNL036W high,Gene YMR097C high -> Gene YOL058W high  (10%, 83.3333%)
Gene YNL036W high,Gene YOR202W high -> Gene YIR034C high  (10%, 93.75%)
Gene YNL036W high,Gene YOR202W high -> Gene YOL118C high  (10%, 93.75%)
Gene YNL036W high,Gene YJR025C high -> Gene YPL135W high  (10%, 85.7143%)
Gene YPL135W high,Gene YJR025C high -> Gene YNL036W high  (10%, 96.7742%)
Gene YNL036W high,Gene YLR327C high -> Gene YPL135W high  (10%, 81.0811%)
Gene YPL135W high,Gene YLR327C high -> Gene YNL036W high  (10%, 88.2353%)
Gene YPL135W high,Gene YOL118C high -> Gene YNL036W high  (10%, 96.7742%)
Gene YNL036W high,Gene YIL164C high -> Gene YMR094W high  (10%, 96.7742%)
Gene YNL036W high,Gene YPL033C high -> Gene YMR094W high  (10%, 88.2353%)
Gene YMR094W high,Gene YJL116C high -> Gene YNL036W high  (10%, 85.7143%)
Gene YMR094W high,Gene YFL014W high -> Gene YNL036W high  (10%, 85.7143%)
Gene YNL036W high,Gene YDL066W high -> Gene YMR094W high  (10%, 100%)
Gene YNL036W high,Gene YIL164C high -> Gene YIR034C high  (10%, 96.7742%)
Gene YNL036W high,Gene YIL164C high -> Gene YBR047W high  (10%, 96.7742%)
Gene YIL164C high,Gene YBR047W high -> Gene YNL036W high  (10%, 81.0811%)
Gene YNL036W high,Gene YIL164C high -> Gene YOL118C high  (10%, 96.7742%)
Gene YIL164C high,Gene YOL118C high -> Gene YNL036W high  (10%, 83.3333%)
Gene YNL036W high,Gene YPL033C high -> Gene YHR029C high  (10%, 88.2353%)
Gene YJL116C high,Gene YBR047W high -> Gene YNL036W high  (10%, 85.7143%)
Gene YNL036W high,Gene YBR046C high -> Gene YBR047W high  (10%, 90.9091%)
Gene YBR047W high,Gene YBR046C high -> Gene YNL036W high  (10%, 81.0811%)
Gene YNL036W high,Gene YJR130C high -> Gene YHR029C high  (10%, 90.9091%)
Gene YNL036W high,Gene YJR025C high -> Gene YML116W high  (10%, 85.7143%)
Gene YNL036W high,Gene YIL056W high -> Gene YMR096W high  (10%, 100%)
Gene YNL036W high,Gene YJL088W high -> Gene YMR096W high  (10%, 93.75%)
Gene YNL036W high,Gene YJL088W high -> Gene YOL058W high  (10%, 93.75%)
Gene YNL036W high,Gene YDL066W high -> Gene YMR096W high  (10%, 100%)
Gene YNL036W high,Gene YCL030C high -> Gene YMR096W high  (10%, 100%)
Gene YHR137W high,Gene YOL118C high -> Gene YNL036W high  (10%, 83.3333%)
Gene YOL058W high,Gene YGR239C high -> Gene YNL036W high  (10%, 85.7143%)
Gene YBR297W high,Gene YMR094W high -> Gene YMR096W high  (10%, 100%)
Gene YBR297W high,Gene YMR096W high -> Gene YMR094W high  (10%, 90.9091%)
Gene YIL165C high -> Gene YGL117W high,Gene YHR018C high  (10%, 81.0811%)
Gene YIL165C high,Gene YGL117W high -> Gene YHR018C high  (10%, 88.2353%)
Gene YIL165C high,Gene YHR018C high -> Gene YGL117W high  (10%, 96.7742%)
Gene YIL165C high -> Gene YGL117W high,Gene YDL198C high  (10%, 81.0811%)
Gene YIL165C high,Gene YGL117W high -> Gene YDL198C high  (10%, 88.2353%)
Gene YIL165C high,Gene YDL198C high -> Gene YGL117W high  (10%, 96.7742%)
Gene YIL165C high -> Gene YGL117W high,Gene YER175C high  (10%, 81.0811%)
Gene YIL165C high,Gene YGL117W high -> Gene YER175C high  (10%, 88.2353%)
Gene YIL165C high,Gene YER175C high -> Gene YGL117W high  (10%, 96.7742%)
Gene YIL165C high -> Gene YGL117W high,Gene YMR062C high  (10%, 81.0811%)
Gene YIL165C high,Gene YGL117W high -> Gene YMR062C high  (10%, 88.2353%)
Gene YIL165C high,Gene YMR062C high -> Gene YGL117W high  (10%, 96.7742%)
Gene YIL165C high -> Gene YGL117W high,Gene YMR097C high  (10%, 81.0811%)
Gene YIL165C high,Gene YGL117W high -> Gene YMR097C high  (10%, 88.2353%)
Gene YIL165C high,Gene YMR097C high -> Gene YGL117W high  (10%, 96.7742%)
Gene YIL165C high -> Gene YGL117W high,Gene YIL164C high  (10%, 81.0811%)
Gene YIL165C high,Gene YGL117W high -> Gene YIL164C high  (10%, 88.2353%)
Gene YIL165C high,Gene YIL164C high -> Gene YGL117W high  (10%, 90.9091%)
Gene YGL117W high,Gene YIL164C high -> Gene YIL165C high  (10%, 85.7143%)
Gene YIL165C high -> Gene YGL117W high,Gene YGR239C high  (10%, 81.0811%)
Gene YIL165C high,Gene YGL117W high -> Gene YGR239C high  (10%, 88.2353%)
Gene YIL165C high,Gene YGR239C high -> Gene YGL117W high  (10%, 93.75%)
Gene YIL165C high -> Gene YHR018C high,Gene YDL198C high  (10%, 81.0811%)
Gene YIL165C high,Gene YHR018C high -> Gene YDL198C high  (10%, 96.7742%)
Gene YIL165C high,Gene YDL198C high -> Gene YHR018C high  (10%, 96.7742%)
Gene YIL165C high -> Gene YHR018C high,Gene YBR256C high  (10%, 81.0811%)
Gene YIL165C high,Gene YHR018C high -> Gene YBR256C high  (10%, 96.7742%)
Gene YIL165C high,Gene YBR256C high -> Gene YHR018C high  (10%, 90.9091%)
Gene YIL165C high -> Gene YHR018C high,Gene YHR071W high  (10%, 81.0811%)
Gene YIL165C high,Gene YHR018C high -> Gene YHR071W high  (10%, 96.7742%)
Gene YIL165C high,Gene YHR071W high -> Gene YHR018C high  (10%, 93.75%)
Gene YIL165C high -> Gene YHR018C high,Gene YMR062C high  (10%, 81.0811%)
Gene YIL165C high,Gene YHR018C high -> Gene YMR062C high  (10%, 96.7742%)
Gene YIL165C high,Gene YMR062C high -> Gene YHR018C high  (10%, 96.7742%)
Gene YIL165C high -> Gene YHR018C high,Gene YMR094W high  (10%, 81.0811%)
Gene YIL165C high,Gene YHR018C high -> Gene YMR094W high  (10%, 96.7742%)
Gene YIL165C high,Gene YMR094W high -> Gene YHR018C high  (10%, 85.7143%)
Gene YIL165C high -> Gene YHR018C high,Gene YIL164C high  (10%, 81.0811%)
Gene YIL165C high,Gene YHR018C high -> Gene YIL164C high  (10%, 96.7742%)
Gene YIL165C high,Gene YIL164C high -> Gene YHR018C high  (10%, 90.9091%)
Gene YHR018C high,Gene YIL164C high -> Gene YIL165C high  (10%, 90.9091%)
Gene YIL165C high -> Gene YHR018C high,Gene YPL033C high  (10%, 81.0811%)
Gene YIL165C high,Gene YHR018C high -> Gene YPL033C high  (10%, 96.7742%)
Gene YIL165C high,Gene YPL033C high -> Gene YHR018C high  (10%, 90.9091%)
Gene YHR018C high,Gene YPL033C high -> Gene YIL165C high  (10%, 81.0811%)
Gene YIL165C high -> Gene YHR018C high,Gene YBR047W high  (10%, 81.0811%)
Gene YIL165C high,Gene YHR018C high -> Gene YBR047W high  (10%, 96.7742%)
Gene YIL165C high,Gene YBR047W high -> Gene YHR018C high  (10%, 90.9091%)
Gene YIL165C high -> Gene YHR018C high,Gene YHR029C high  (10%, 81.0811%)
Gene YIL165C high,Gene YHR018C high -> Gene YHR029C high  (10%, 96.7742%)
Gene YIL165C high,Gene YHR029C high -> Gene YHR018C high  (10%, 85.7143%)
Gene YIL165C high -> Gene YHR018C high,Gene YJR025C high  (10%, 81.0811%)
Gene YIL165C high,Gene YHR018C high -> Gene YJR025C high  (10%, 96.7742%)
Gene YIL165C high,Gene YJR025C high -> Gene YHR018C high  (10%, 93.75%)
Gene YIL165C high -> Gene YHR018C high,Gene YOL058W high  (10%, 81.0811%)
Gene YIL165C high,Gene YHR018C high -> Gene YOL058W high  (10%, 96.7742%)
Gene YIL165C high,Gene YOL058W high -> Gene YHR018C high  (10%, 93.75%)
Gene YIL165C high -> Gene YDL198C high,Gene YBR256C high  (10%, 81.0811%)
Gene YIL165C high,Gene YDL198C high -> Gene YBR256C high  (10%, 96.7742%)
Gene YIL165C high,Gene YBR256C high -> Gene YDL198C high  (10%, 90.9091%)
Gene YIL165C high -> Gene YDL198C high,Gene YHR071W high  (10%, 81.0811%)
Gene YIL165C high,Gene YDL198C high -> Gene YHR071W high  (10%, 96.7742%)
Gene YIL165C high,Gene YHR071W high -> Gene YDL198C high  (10%, 93.75%)
Gene YIL165C high -> Gene YDL198C high,Gene YER069W high  (10%, 81.0811%)
Gene YIL165C high,Gene YDL198C high -> Gene YER069W high  (10%, 96.7742%)
Gene YIL165C high,Gene YER069W high -> Gene YDL198C high  (10%, 96.7742%)
Gene YDL198C high,Gene YER069W high -> Gene YIL165C high  (10%, 81.0811%)
Gene YIL165C high -> Gene YDL198C high,Gene YMR094W high  (10%, 81.0811%)
Gene YIL165C high,Gene YDL198C high -> Gene YMR094W high  (10%, 96.7742%)
Gene YIL165C high,Gene YMR094W high -> Gene YDL198C high  (10%, 85.7143%)
Gene YIL165C high -> Gene YDL198C high,Gene YIL164C high  (10%, 81.0811%)
Gene YIL165C high,Gene YDL198C high -> Gene YIL164C high  (10%, 96.7742%)
Gene YIL165C high,Gene YIL164C high -> Gene YDL198C high  (10%, 90.9091%)
Gene YDL198C high,Gene YIL164C high -> Gene YIL165C high  (10%, 90.9091%)
Gene YIL165C high -> Gene YDL198C high,Gene YPL033C high  (10%, 81.0811%)
Gene YIL165C high,Gene YDL198C high -> Gene YPL033C high  (10%, 96.7742%)
Gene YIL165C high,Gene YPL033C high -> Gene YDL198C high  (10%, 90.9091%)
Gene YDL198C high,Gene YPL033C high -> Gene YIL165C high  (10%, 85.7143%)
Gene YIL165C high -> Gene YDL198C high,Gene YBR047W high  (10%, 81.0811%)
Gene YIL165C high,Gene YDL198C high -> Gene YBR047W high  (10%, 96.7742%)
Gene YIL165C high,Gene YBR047W high -> Gene YDL198C high  (10%, 90.9091%)
Gene YIL165C high -> Gene YDL198C high,Gene YHR029C high  (10%, 81.0811%)
Gene YIL165C high,Gene YDL198C high -> Gene YHR029C high  (10%, 96.7742%)
Gene YIL165C high,Gene YHR029C high -> Gene YDL198C high  (10%, 85.7143%)
Gene YIL165C high -> Gene YDL198C high,Gene YJR025C high  (10%, 81.0811%)
Gene YIL165C high,Gene YDL198C high -> Gene YJR025C high  (10%, 96.7742%)
Gene YIL165C high,Gene YJR025C high -> Gene YDL198C high  (10%, 93.75%)
Gene YIL165C high -> Gene YDL198C high,Gene YOL058W high  (10%, 81.0811%)
Gene YIL165C high,Gene YDL198C high -> Gene YOL058W high  (10%, 96.7742%)
Gene YIL165C high,Gene YOL058W high -> Gene YDL198C high  (10%, 93.75%)
Gene YIL165C high -> Gene YKL218C high,Gene YIL117C high  (10%, 81.0811%)
Gene YIL165C high,Gene YKL218C high -> Gene YIL117C high  (10%, 83.3333%)
Gene YIL165C high,Gene YIL117C high -> Gene YKL218C high  (10%, 100%)
Gene YIL165C high -> Gene YIL116W high,Gene YER069W high  (10%, 81.0811%)
Gene YIL165C high,Gene YIL116W high -> Gene YER069W high  (10%, 90.9091%)
Gene YIL165C high,Gene YER069W high -> Gene YIL116W high  (10%, 96.7742%)
Gene YIL165C high -> Gene YIL116W high,Gene YML116W high  (10%, 81.0811%)
Gene YIL165C high,Gene YIL116W high -> Gene YML116W high  (10%, 90.9091%)
Gene YIL165C high,Gene YML116W high -> Gene YIL116W high  (10%, 90.9091%)
Gene YIL165C high -> Gene YIL116W high,Gene YOL119C high  (10%, 81.0811%)
Gene YIL165C high,Gene YIL116W high -> Gene YOL119C high  (10%, 90.9091%)
Gene YIL165C high,Gene YOL119C high -> Gene YIL116W high  (10%, 90.9091%)
Gene YIL165C high -> Gene YER175C high,Gene YMR095C high  (10%, 81.0811%)
Gene YIL165C high,Gene YER175C high -> Gene YMR095C high  (10%, 96.7742%)
Gene YIL165C high,Gene YMR095C high -> Gene YER175C high  (10%, 85.7143%)
Gene YIL165C high -> Gene YER175C high,Gene YIR034C high  (10%, 81.0811%)
Gene YIL165C high,Gene YER175C high -> Gene YIR034C high  (10%, 96.7742%)
Gene YIL165C high,Gene YIR034C high -> Gene YER175C high  (10%, 85.7143%)
Gene YIL165C high -> Gene YER175C high,Gene YHR029C high  (10%, 81.0811%)
Gene YIL165C high,Gene YER175C high -> Gene YHR029C high  (10%, 96.7742%)
Gene YIL165C high,Gene YHR029C high -> Gene YER175C high  (10%, 85.7143%)
Gene YIL165C high -> Gene YER175C high,Gene YMR096W high  (10%, 81.0811%)
Gene YIL165C high,Gene YER175C high -> Gene YMR096W high  (10%, 96.7742%)
Gene YIL165C high,Gene YMR096W high -> Gene YER175C high  (10%, 83.3333%)
Gene YIL165C high -> Gene YBR256C high,Gene YHR071W high  (10%, 81.0811%)
Gene YIL165C high,Gene YBR256C high -> Gene YHR071W high  (10%, 90.9091%)
Gene YIL165C high,Gene YHR071W high -> Gene YBR256C high  (10%, 93.75%)
Gene YIL165C high -> Gene YBR256C high,Gene YMR062C high  (10%, 81.0811%)
Gene YIL165C high,Gene YBR256C high -> Gene YMR062C high  (10%, 90.9091%)
Gene YIL165C high,Gene YMR062C high -> Gene YBR256C high  (10%, 96.7742%)
Gene YIL165C high -> Gene YBR256C high,Gene YOL119C high  (10%, 81.0811%)
Gene YIL165C high,Gene YBR256C high -> Gene YOL119C high  (10%, 90.9091%)
Gene YIL165C high,Gene YOL119C high -> Gene YBR256C high  (10%, 90.9091%)
Gene YIL165C high -> Gene YBR256C high,Gene YOL058W high  (10%, 81.0811%)
Gene YIL165C high,Gene YBR256C high -> Gene YOL058W high  (10%, 90.9091%)
Gene YIL165C high,Gene YOL058W high -> Gene YBR256C high  (10%, 93.75%)
Gene YIL165C high -> Gene YBR256C high,Gene YGR239C high  (10%, 81.0811%)
Gene YIL165C high,Gene YBR256C high -> Gene YGR239C high  (10%, 90.9091%)
Gene YIL165C high,Gene YGR239C high -> Gene YBR256C high  (10%, 93.75%)
Gene YIL165C high -> Gene YMR095C high,Gene YER069W high  (10%, 81.0811%)
Gene YIL165C high,Gene YMR095C high -> Gene YER069W high  (10%, 85.7143%)
Gene YIL165C high,Gene YER069W high -> Gene YMR095C high  (10%, 96.7742%)
Gene YIL165C high -> Gene YMR095C high,Gene YIL117C high  (10%, 81.0811%)
Gene YIL165C high,Gene YMR095C high -> Gene YIL117C high  (10%, 85.7143%)
Gene YIL165C high,Gene YIL117C high -> Gene YMR095C high  (10%, 100%)
Gene YIL165C high -> Gene YHR071W high,Gene YER069W high  (10%, 81.0811%)
